x,y,nx_in_y,nx_not_in_y,not_nx_in_y,not_nx_not_in_y,oddsr,p,p_adj_bh
[21]Phospho,IPR036103,7,154460,1990,10332699,0.2353112610833528,4.692808107569827e-05,0.00020184478450273763
[21]Phospho,IPR036106,3,154464,1318,10333371,0.15227218847227894,0.0002681899409152321,0.0009970374774799931
[21]Phospho,IPR036114,14,154453,675,10334014,1.3877043837619547,0.2888373222792428,0.35873805232697403
[21]Phospho,IPR036124,5,154462,646,10334043,0.5178286759279076,0.1835843172656648,0.24257024632513138
[21]Phospho,IPR037014,1,154466,390,10334299,0.17154715318647834,0.07382105104322395,0.11108615552088488
[21]Phospho,IPR037302,0,154467,381,10334308,0.0,0.029726332379469193,0.05356254917799718
[21]Phospho,IPR037324,1,154466,367,10334322,0.18229847041637093,0.08985625208096071,0.1316662522948537
[21]Phospho,IPR037337,1,154466,3426,10331263,0.019522397820186554,3.775622324794988e-12,3.346918950201618e-11
[21]Phospho,IPR037396,1,154466,715,10333974,0.0935682317759927,0.005015220690999908,0.013094908955530463
[21]Phospho,IPR037438,15,154452,330,10334359,3.041356479094417,2.552269530875526e-05,0.00011467265767886338
[21]Phospho,IPR037457,0,154467,609,10334080,0.0,0.004387116986829134,0.01171055413810591
[21]Phospho,IPR037516,29,154438,9615,10325074,0.20164511875803903,1.790644204574016e-21,2.5514578220103932e-20
[21]Phospho,IPR037518,28,154439,2334,10332355,0.8026006701769419,0.2830552965086927,0.3525486097892202
[21]Phospho,IPR037521,48,154419,1288,10333401,2.493836182341511,2.609289965827591e-10,2.0137813213698e-09
[21]Phospho,IPR037523,6,154461,953,10333736,0.4212082508790868,0.04099767053701226,0.06770206356788802
[21]Phospho,IPR037545,49,154418,2136,10332553,1.5349864639744557,0.0037401088018386417,0.010233247882425313
[21]Phospho,IPR037551,0,154467,656,10334033,0.0,0.0029847828293990157,0.008406278517319116
[21]Phospho,IPR037684,2,154465,1983,10332706,0.06746697917962867,6.308197351458423e-07,3.5291021127513943e-06
[21]Phospho,IPR037702,0,154467,362,10334327,0.0,0.03503595813351846,0.06040425076204134
[21]Phospho,IPR037703,1,154466,366,10334323,0.18279657135717137,0.09062998782016612,0.1325919561504961
[21]Phospho,IPR037704,0,154467,370,10334319,0.0,0.032689414113254545,0.05748525926485263
[21]Phospho,IPR037705,2,154465,351,10334338,0.3812198026032875,0.23312742173001852,0.29871411681908544
[21]Phospho,IPR037711,1,154466,1119,10333570,0.05978433445713351,0.0001995700287366113,0.0007599686790660167
[21]Phospho,IPR037720,1,154466,551,10334138,0.1214198683160718,0.019160361216918772,0.038374459320860164
[21]Phospho,IPR037722,0,154467,654,10334035,0.0,0.0030339623990376474,0.008525009495270696
[21]Phospho,IPR037723,7,154460,664,10334025,0.7053155162408016,0.4453259858506159,0.519982443803643
[21]Phospho,IPR037724,5,154462,615,10334074,0.5439322408658304,0.2261156885874066,0.2908964615536604
[21]Phospho,IPR037725,7,154460,658,10334031,0.7117473779619319,0.4603810869114122,0.5348350617324923
[21]Phospho,IPR037726,2,154465,502,10334187,0.2665462063312477,0.06872930844177579,0.10452013942828355
[21]Phospho,IPR037733,10,154457,470,10334219,1.4235483014690173,0.356882831589614,0.43084303654513856
[21]Phospho,IPR037745,4,154463,337,10334352,0.7941250121436321,0.8145674404458645,0.8669485580162885
[21]Phospho,IPR037749,14,154453,423,10334266,2.2144758887457314,0.0050219802249185245,0.013105511592973105
[21]Phospho,IPR037752,10,154457,367,10334322,1.8230909270110873,0.0913858554289302,0.13350265723146823
[21]Phospho,IPR037768,7,154460,1004,10333685,0.4664483010596485,0.053712077028059836,0.08455742917988024
[21]Phospho,IPR037793,1,154466,587,10334102,0.11397293761696475,0.014243249578405892,0.03045852560892153
[21]Phospho,IPR037808,0,154467,537,10334152,0.0,0.007954239628864957,0.019106543152833513
[21]Phospho,IPR037809,0,154467,570,10334119,0.0,0.006050594042556628,0.01527432141331617
[21]Phospho,IPR037811,0,154467,375,10334314,0.0,0.03130628523289696,0.05562100142358687
[21]Phospho,IPR037832,0,154467,376,10334313,0.0,0.031037028236900004,0.055239630962610475
[21]Phospho,IPR037837,5,154462,373,10334316,0.8968529806284639,0.9773255429634565,1.0
[21]Phospho,IPR037858,0,154467,536,10334153,0.0,0.008020638741712514,0.0192393903031792
[21]Phospho,IPR037860,0,154467,388,10334301,0.0,0.027987040518328565,0.051153669360510204
[21]Phospho,IPR037862,2,154465,526,10334163,0.254383811460605,0.05664462015295671,0.08855394870348264
[21]Phospho,IPR037954,0,154467,353,10334336,0.0,0.03788653544118873,0.06384543868073726
[21]Phospho,IPR037958,0,154467,688,10334001,0.0,0.002299218797166598,0.006721227871519395
[21]Phospho,IPR037960,0,154467,890,10333799,0.0,0.00045106797586764823,0.0015943995420099723
[21]Phospho,IPR037983,0,154467,729,10333960,0.0,0.0016479939073390309,0.005027427072520627
[21]Phospho,IPR037988,13,154454,362,10334327,2.4028010950282397,0.0027770886654448776,0.007895516720960378
[21]Phospho,IPR037990,8,154459,364,10334325,1.4704745076558956,0.38415967156670605,0.4581011161357312
[21]Phospho,IPR037991,0,154467,368,10334321,0.0,0.03326029967959097,0.05818575374453986
[21]Phospho,IPR038006,0,154467,340,10334349,0.0,0.042437746969950174,0.06923723265894303
[21]Phospho,IPR038729,5,154462,614,10334075,0.544818176714832,0.22762911821362014,0.29254896200649466
[21]Phospho,IPR039007,4,154463,346,10334343,0.7734679075921393,0.7715734258664557,0.8289293265503339
[21]Phospho,IPR039008,442,154025,21967,10312722,1.3472047719806828,6.016199329174267e-10,4.502876686570629e-09
[21]Phospho,IPR039010,0,154467,536,10334153,0.0,0.008020638741712514,0.0192393903031792
[21]Phospho,IPR039187,0,154467,597,10334092,0.0,0.004842330177428254,0.012711836599411613
[21]Phospho,IPR039192,3,154464,583,10334106,0.3442693303214018,0.0785372490258934,0.11732507268496227
[21]Phospho,IPR039396,0,154467,672,10334017,0.0,0.002619353087367576,0.007515387770145619
[21]Phospho,IPR039413,1,154466,496,10334193,0.1348844828781613,0.0302366488229655,0.05418680141543133
[21]Phospho,IPR039417,25,154442,1702,10332987,0.9827451719560647,1.0,1.0
[21]Phospho,IPR039429,17,154450,783,10333906,1.4526592485923147,0.1660151505348532,0.22239160579234404
[21]Phospho,IPR039430,2,154465,359,10334330,0.372724365265788,0.21849749039301786,0.28242754827206523
[21]Phospho,IPR039433,26,154441,359,10334330,4.846169722095423,4.845384364504084e-17,5.637083486830818e-16
[21]Phospho,IPR039448,0,154467,732,10333957,0.0,0.0016084119124095116,0.004922137790938108
[21]Phospho,IPR039462,1,154466,363,10334326,0.184307340326376,0.09299272909254358,0.13548535627764524
[21]Phospho,IPR039475,1,154466,511,10334178,0.1309248657511138,0.026688349228036028,0.049355862537642986
[21]Phospho,IPR039477,0,154467,797,10333892,0.0,0.0009514037153049914,0.0031048497590867195
[21]Phospho,IPR039478,4,154463,411,10334278,0.6511392038342461,0.5113694038461316,0.5848626466335709
[21]Phospho,IPR039481,6,154461,776,10333913,0.5172916734661677,0.13644202029255179,0.1881103999036487
[21]Phospho,IPR039482,7,154460,1146,10333543,0.40864542664993553,0.02046253931369751,0.04041243326310196
[21]Phospho,IPR039497,4,154463,8128,10326561,0.032900882386480854,2.5497095514346237e-26,4.371959598081403e-25
[21]Phospho,IPR039500,12,154455,413,10334276,1.9440582731612042,0.03479774273521158,0.060100241400692644
[21]Phospho,IPR039509,0,154467,4352,10330337,0.0,1.2052922067235133e-15,1.307688390407513e-14
[21]Phospho,IPR039551,4,154463,4052,10330637,0.06602268628416103,5.98316532414111e-13,5.585207768940644e-12
[21]Phospho,IPR039665,2,154465,611,10334078,0.21899310025422736,0.028618401689227056,0.05203057996160034
[21]Phospho,IPR040077,0,154467,505,10334184,0.0,0.01038606404466731,0.023747399473069242
[21]Phospho,IPR040110,3,154464,348,10334341,0.5767631716887051,0.45956964945579026,0.5340457111508848
[21]Phospho,IPR040131,1,154466,422,10334267,0.15853834733980018,0.0562628842011333,0.08803652950979676
[21]Phospho,IPR040392,1,154466,434,10334255,0.1541546195631258,0.05084070828650282,0.08071747840164052
[21]Phospho,IPR040445,0,154467,2131,10332558,0.0,2.7871765381604828e-08,1.7955066687857926e-07
[21]Phospho,IPR040455,0,154467,363,10334326,0.0,0.03473330533404686,0.060023107011434707
[21]Phospho,IPR040457,2,154465,1599,10333090,0.0836722900020845,1.2233322742523593e-05,5.791091366513411e-05
[21]Phospho,IPR040460,9,154458,1179,10333510,0.5107003568943715,0.05413349164489274,0.08513253300978016
[21]Phospho,IPR040477,1,154466,351,10334338,0.1906086673090415,0.10309853560775142,0.14775117541188335
[21]Phospho,IPR040497,6,154461,530,10334159,0.7574111215470767,0.6173304044768073,0.6871805529386064
[21]Phospho,IPR040525,3,154464,444,10334245,0.4520534217016893,0.22609455918434498,0.29088469144742984
[21]Phospho,IPR040626,0,154467,565,10334124,0.0,0.006306047268823155,0.015815600422169836
[21]Phospho,IPR040647,11,154456,362,10334327,2.0331130616468363,0.031370528471005625,0.05571068104710478
[21]Phospho,IPR040692,1,154466,497,10334192,0.13461307250231674,0.029985766946608042,0.05387602108350039
[21]Phospho,IPR040693,3,154464,359,10334330,0.5590901674252248,0.4243390988281339,0.4993955919824894
[21]Phospho,IPR040723,0,154467,436,10334253,0.0,0.01857110021775913,0.03748339635233488
[21]Phospho,IPR040759,0,154467,402,10334287,0.0,0.024817384000879312,0.04674678693105894
