x,y,nx_in_y,nx_not_in_y,not_nx_in_y,not_nx_not_in_y,oddsr,p,p_adj_bh
[1664]Hex(1)HexNAc(1)NeuAc(3),IDR,212,463,2660022,7828459,1.3475532095543996,0.00036243358391725814,0.0011501466000506649
[1664]Hex(1)HexNAc(1)NeuAc(3),PPII-helix,22,653,400863,10087618,0.8478170674488016,0.507918931170201,0.6365906391276048
[1664]Hex(1)HexNAc(1)NeuAc(3),bend,44,631,631739,9856742,1.0879752546005321,0.6455035502516988,0.7596084645275811
[1664]Hex(1)HexNAc(1)NeuAc(3),turn,52,623,855530,9632951,0.939808578760345,0.7189886819312109,0.8205534666832281
[1664]Hex(1)HexNAc(1)NeuAc(3),unassigned,95,580,943925,9544556,1.6562040927784114,5.641552350245003e-06,2.2898065421582658e-05
[1664]Hex(1)HexNAc(1)NeuAc(3),ß-strand,100,575,1238352,9250129,1.299079814912498,0.01816997638698026,0.040145348088239385
[1664]Hex(1)HexNAc(1)NeuAc(3),α-helix,125,550,3340533,7147948,0.486309710565241,1.4396241147200514e-13,1.0684187107210149e-12
[1665]Hex(2)HexNAc(3)NeuGc(1),3₁₀-helix,15,639,266508,10221994,0.9003591291748168,0.781203161319723,0.8730188972857311
[1665]Hex(2)HexNAc(3)NeuGc(1),IDR,250,404,2659984,7828518,1.821206424736032,5.609731695967414e-14,4.259244134181611e-13
[1665]Hex(2)HexNAc(3)NeuGc(1),PPII-helix,22,632,400863,10087639,0.8759900277808855,0.6108027737768802,0.7291931173497195
[1665]Hex(2)HexNAc(3)NeuGc(1),bend,40,614,631743,9856759,1.0164483608173223,0.9858030523562765,1.0
[1665]Hex(2)HexNAc(3)NeuGc(1),turn,52,602,855530,9632972,0.972594719218368,0.9038376012704514,0.9626605740690289
[1665]Hex(2)HexNAc(3)NeuGc(1),unassigned,60,594,943960,9544542,1.0213305134911983,0.9302858754171152,0.9834450682980932
[1665]Hex(2)HexNAc(3)NeuGc(1),ß-strand,89,565,1238363,9250139,1.1766352366736734,0.1715556213394661,0.2707768168653211
[1665]Hex(2)HexNAc(3)NeuGc(1),α-helix,105,549,3340553,7147949,0.40924184440068795,6.260611322901269e-18,6.008774702017647e-17
[1666]dHex(1)Hex(2)HexNAc(2)NeuAc(1)Sulf(1),3₁₀-helix,16,437,266507,10222196,1.404346023806468,0.23358457465147225,0.34843202984820837
[1666]dHex(1)Hex(2)HexNAc(2)NeuAc(1)Sulf(1),IDR,168,285,2660066,7828637,1.7348349607629443,1.3346190182604437e-08,7.113324329058273e-08
[1666]dHex(1)Hex(2)HexNAc(2)NeuAc(1)Sulf(1),PPII-helix,15,438,400870,10087833,0.8618098956687014,0.6567864497942058,0.7686343370729348
[1666]dHex(1)Hex(2)HexNAc(2)NeuAc(1)Sulf(1),bend,34,419,631749,9856954,1.2660855750348965,0.2196891740922168,0.3313834336528387
[1666]dHex(1)Hex(2)HexNAc(2)NeuAc(1)Sulf(1),turn,31,422,855551,9633152,0.8271261521932312,0.34946199764459784,0.4785070957289666
[1666]dHex(1)Hex(2)HexNAc(2)NeuAc(1)Sulf(1),unassigned,49,404,943971,9544732,1.2263651516983693,0.20439225313524761,0.3126637940538154
[1666]dHex(1)Hex(2)HexNAc(2)NeuAc(1)Sulf(1),ß-strand,52,401,1238400,9250303,0.9686212359927056,0.885889911081106,0.9499733788062812
[1666]dHex(1)Hex(2)HexNAc(2)NeuAc(1)Sulf(1),α-helix,83,370,3340575,7148128,0.48000688018792687,8.835930674466371e-10,5.167956703760057e-09
[1667]dHex(3)Hex(1)HexNAc(2)Kdn(1),3₁₀-helix,19,686,266504,10221947,1.062329834245537,0.888388213481134,0.951564971268024
[1667]dHex(3)Hex(1)HexNAc(2)Kdn(1),IDR,253,452,2659981,7828470,1.6473293775905704,1.7718467748544075e-10,1.0886942999285924e-09
[1667]dHex(3)Hex(1)HexNAc(2)Kdn(1),PPII-helix,31,674,400854,10087597,1.157452825606055,0.4848747711039515,0.6143351318255028
[1667]dHex(3)Hex(1)HexNAc(2)Kdn(1),bend,48,657,631735,9856716,1.1399168478286208,0.42528000143223743,0.5579723009370132
[1667]dHex(3)Hex(1)HexNAc(2)Kdn(1),turn,55,650,855527,9632924,0.952738568427144,0.7825610686515599,0.8737714446828919
[1667]dHex(3)Hex(1)HexNAc(2)Kdn(1),unassigned,85,620,943935,9544516,1.386242013315228,0.0055993907826104505,0.014146704273136546
[1667]dHex(3)Hex(1)HexNAc(2)Kdn(1),ß-strand,82,623,1238370,9250081,0.9831525702941127,0.931248740707851,0.9836483388610441
[1667]dHex(3)Hex(1)HexNAc(2)Kdn(1),α-helix,108,597,3340550,7147901,0.3870882393888588,6.574809554460947e-21,7.394488454862906e-20
[1668]dHex(2)Hex(3)HexNAc(2)Sulf(1),3₁₀-helix,4,439,266519,10222194,0.34947121900415223,0.04135894864281829,0.08217073609736583
[1668]dHex(2)Hex(3)HexNAc(2)Sulf(1),IDR,180,263,2660054,7828659,2.01425142742964,2.2549298423428596e-13,1.6614244985573794e-12
[1668]dHex(2)Hex(3)HexNAc(2)Sulf(1),PPII-helix,12,431,400873,10087840,0.7006406892826476,0.2721708892168103,0.39268283705595747
[1668]dHex(2)Hex(3)HexNAc(2)Sulf(1),bend,22,421,631761,9856952,0.8153243525099416,0.4035422145195633,0.535887268488138
[1668]dHex(2)Hex(3)HexNAc(2)Sulf(1),turn,27,416,855555,9633158,0.7307876230139411,0.1339000729470695,0.22176249512414425
[1668]dHex(2)Hex(3)HexNAc(2)Sulf(1),unassigned,56,387,943964,9544749,1.4631408719797783,0.00946031683552672,0.02247760714853394
[1668]dHex(2)Hex(3)HexNAc(2)Sulf(1),ß-strand,73,370,1238379,9250334,1.4737539132182451,0.0029443113120786965,0.007904129105927353
[1668]dHex(2)Hex(3)HexNAc(2)Sulf(1),α-helix,66,377,3340592,7148121,0.37460282139480444,2.8092386507351224e-14,2.1733291743414448e-13
[1669]dHex(2)Hex(2)HexNAc(2)Kdn(1),3₁₀-helix,19,697,266504,10221936,1.045563101957043,0.9419001229608057,0.9897237389345127
[1669]dHex(2)Hex(2)HexNAc(2)Kdn(1),IDR,206,510,2660028,7828412,1.1887335226929794,0.03999211060056697,0.07998422120113394
[1669]dHex(2)Hex(2)HexNAc(2)Kdn(1),PPII-helix,24,692,400861,10087579,0.8727669471808752,0.5765453440652231,0.6995818742388377
[1669]dHex(2)Hex(2)HexNAc(2)Kdn(1),bend,57,659,631726,9856714,1.3495620114244704,0.03565558636861656,0.07238863777262669
[1669]dHex(2)Hex(2)HexNAc(2)Kdn(1),turn,41,675,855541,9632899,0.6839057634183993,0.0209995164983105,0.04562703457037167
[1669]dHex(2)Hex(2)HexNAc(2)Kdn(1),unassigned,100,616,943920,9544520,1.64148981368661,4.6810255590484035e-06,1.9136362293435667e-05
[1669]dHex(2)Hex(2)HexNAc(2)Kdn(1),ß-strand,132,584,1238320,9250120,1.6884008559542005,5.358059625890015e-08,2.719508195804614e-07
[1669]dHex(2)Hex(2)HexNAc(2)Kdn(1),α-helix,125,591,3340533,7147907,0.4525698927657726,1.946267606912544e-16,1.7465100880308346e-15
[1670]dHex(2)Hex(2)HexA(1)HexNAc(2)Sulf(1),3₁₀-helix,9,328,266514,10222305,1.052440307899443,1.0,1.0
[1670]dHex(2)Hex(2)HexA(1)HexNAc(2)Sulf(1),IDR,129,208,2660105,7828714,1.8252317866862688,7.137212229583887e-08,3.5623270424492013e-07
[1670]dHex(2)Hex(2)HexA(1)HexNAc(2)Sulf(1),PPII-helix,7,330,400878,10087941,0.5337948884017762,0.12637526835383198,0.21129296061983893
[1670]dHex(2)Hex(2)HexA(1)HexNAc(2)Sulf(1),bend,16,321,631767,9857052,0.7776873968486163,0.38449161823633315,0.5162277682657684
[1670]dHex(2)Hex(2)HexA(1)HexNAc(2)Sulf(1),turn,29,308,855553,9633266,1.0601661056740987,0.8404526219711159,0.9162239092941356
[1670]dHex(2)Hex(2)HexA(1)HexNAc(2)Sulf(1),unassigned,39,298,943981,9544838,1.3232857981322839,0.11990388267924787,0.20259074287234932
[1670]dHex(2)Hex(2)HexA(1)HexNAc(2)Sulf(1),ß-strand,48,289,1238404,9250415,1.2406299618431755,0.19304258654493608,0.2986279179101393
[1670]dHex(2)Hex(2)HexA(1)HexNAc(2)Sulf(1),α-helix,52,285,3340606,7148213,0.39041879059846174,1.445386746788168e-10,8.945629974667133e-10
[1671]dHex(1)Hex(2)HexNAc(4),3₁₀-helix,32,1020,266491,10221613,1.2033354030791312,0.350064292800209,0.47907485366868596
[1671]dHex(1)Hex(2)HexNAc(4),IDR,324,728,2659910,7828194,1.309809899789636,5.8755652426153286e-05,0.00020877269400691625
[1671]dHex(1)Hex(2)HexNAc(4),PPII-helix,39,1013,400846,10087258,0.9688370448919095,0.9095553260675782,0.9667338665489288
[1671]dHex(1)Hex(2)HexNAc(4),bend,79,973,631704,9856400,1.2668317640904292,0.04981524428796435,0.09686086722556968
[1671]dHex(1)Hex(2)HexNAc(4),turn,87,965,855495,9632609,1.0151223639363776,0.9380253047517415,0.9879449682471931
[1671]dHex(1)Hex(2)HexNAc(4),unassigned,134,918,943886,9544218,1.4759883279911434,2.883587627555111e-05,0.0001060777984603487
[1671]dHex(1)Hex(2)HexNAc(4),ß-bridge,10,1042,60776,10427328,1.646543475970538,0.16681009867360946,0.2646775524634711
[1671]dHex(1)Hex(2)HexNAc(4),ß-strand,151,901,1238301,9249803,1.2518676477240955,0.012003185495928796,0.027732246670684357
[1671]dHex(1)Hex(2)HexNAc(4),α-helix,188,864,3340470,7147634,0.4655848467320356,3.055093083601603e-22,3.740840595892035e-21
[1672]Hex(1)HexNAc(1)NeuGc(3),3₁₀-helix,9,457,266514,10222176,0.7553524392714829,0.490774715549797,0.6202712122765504
[1672]Hex(1)HexNAc(1)NeuGc(3),IDR,152,314,2660082,7828608,1.4246345176361763,0.00038946536444132095,0.0012305755883894706
[1672]Hex(1)HexNAc(1)NeuGc(3),PPII-helix,18,448,400867,10087823,1.011094245633304,1.0,1.0
[1672]Hex(1)HexNAc(1)NeuGc(3),bend,41,425,631742,9856948,1.5052118930903848,0.015493375554952647,0.03488058888165265
[1672]Hex(1)HexNAc(1)NeuGc(3),turn,32,434,855550,9633140,0.8301999926206954,0.3509689215627434,0.4800555353601306
[1672]Hex(1)HexNAc(1)NeuGc(3),unassigned,48,418,943972,9544718,1.1610981811418175,0.36809612385727397,0.4989378307446883
[1672]Hex(1)HexNAc(1)NeuGc(3),ß-strand,74,392,1238378,9250312,1.4100964062240597,0.00798041829087815,0.019311855826172432
[1672]Hex(1)HexNAc(1)NeuGc(3),α-helix,86,380,3340572,7148118,0.48426795423689495,7.440450037056077e-10,4.381884416287005e-09
[1673]dHex(1)Hex(1)HexNAc(3)NeuAc(1)Sulf(1),3₁₀-helix,8,428,266515,10222205,0.7169174430574211,0.4326086239452205,0.5649359677402291
[1673]dHex(1)Hex(1)HexNAc(3)NeuAc(1)Sulf(1),IDR,146,290,2660088,7828632,1.4816469540701738,0.00012095557113807439,0.00041036488121661647
[1673]dHex(1)Hex(1)HexNAc(3)NeuAc(1)Sulf(1),PPII-helix,18,418,400867,10087853,1.0836640409663252,0.834479354708896,0.9121785625045179
[1673]dHex(1)Hex(1)HexNAc(3)NeuAc(1)Sulf(1),bend,37,399,631746,9856974,1.4468714215566174,0.039296433844680366,0.07880895177177452
[1673]dHex(1)Hex(1)HexNAc(3)NeuAc(1)Sulf(1),turn,31,405,855551,9633169,0.8618465486490109,0.47704418415401284,0.6069742348094666
[1673]dHex(1)Hex(1)HexNAc(3)NeuAc(1)Sulf(1),unassigned,47,389,943973,9544747,1.2216677382691796,0.22437136634074598,0.3373498811943018
[1673]dHex(1)Hex(1)HexNAc(3)NeuAc(1)Sulf(1),ß-strand,63,373,1238389,9250331,1.2616297026576495,0.10188665970554193,0.17652978773549274
[1673]dHex(1)Hex(1)HexNAc(3)NeuAc(1)Sulf(1),α-helix,69,367,3340589,7148131,0.402302269684999,1.0032014758048997e-12,7.154115552318182e-12
[1674]dHex(1)Hex(3)HexA(1)HexNAc(2)Sulf(1),3₁₀-helix,5,278,266518,10222355,0.6898419834885287,0.5230045936689554,0.6515139589472217
[1674]dHex(1)Hex(3)HexA(1)HexNAc(2)Sulf(1),IDR,116,167,2660118,7828755,2.0442467607791905,2.3113217084622847e-09,1.3200904522828216e-08
[1674]dHex(1)Hex(3)HexA(1)HexNAc(2)Sulf(1),PPII-helix,12,271,400873,10088000,1.1143207624635985,0.8320420268876447,0.9106980898795958
[1674]dHex(1)Hex(3)HexA(1)HexNAc(2)Sulf(1),bend,17,266,631766,9857107,0.997150028590342,1.0,1.0
[1674]dHex(1)Hex(3)HexA(1)HexNAc(2)Sulf(1),turn,19,264,855563,9633310,0.8103510805342815,0.4363638193302235,0.5679514813918228
[1674]dHex(1)Hex(3)HexA(1)HexNAc(2)Sulf(1),unassigned,34,249,943986,9544887,1.3806538482715398,0.0953180738506108,0.16730967521204584
[1674]dHex(1)Hex(3)HexA(1)HexNAc(2)Sulf(1),ß-strand,38,245,1238414,9250459,1.1585504277146053,0.45159849935247676,0.5836147652983412
[1674]dHex(1)Hex(3)HexA(1)HexNAc(2)Sulf(1),α-helix,37,246,3340621,7148252,0.3218394404800589,1.8743409141524365e-11,1.2269723984182488e-10
[1675]dHex(1)Hex(1)HexNAc(2)NeuAc(2),3₁₀-helix,20,609,266503,10222024,1.2596430566649444,0.372779977397269,0.5034258477602273
[1675]dHex(1)Hex(1)HexNAc(2)NeuAc(2),IDR,200,429,2660034,7828493,1.372030239555993,0.00024875222769941497,0.000806431031513151
[1675]dHex(1)Hex(1)HexNAc(2)NeuAc(2),PPII-helix,23,606,400862,10087665,0.9551046825773626,0.9106222115350764,0.9670626065095882
[1675]dHex(1)Hex(1)HexNAc(2)NeuAc(2),bend,42,587,631741,9856786,1.1163681905556972,0.5447123309253534,0.6706778783951904
[1675]dHex(1)Hex(1)HexNAc(2)NeuAc(2),turn,44,585,855538,9632989,0.8468735532295538,0.3214081288514399,0.447290789292846
[1675]dHex(1)Hex(1)HexNAc(2)NeuAc(2),unassigned,88,541,943932,9544595,1.644758739670171,1.6777441745296737e-05,6.407301237957005e-05
[1675]dHex(1)Hex(1)HexNAc(2)NeuAc(2),ß-strand,85,544,1238367,9250160,1.1671317953401537,0.20601583409572624,0.3144989655027445
[1675]dHex(1)Hex(1)HexNAc(2)NeuAc(2),α-helix,110,519,3340548,7147979,0.4535141884569777,1.4936553479138526e-14,1.1769450935876747e-13
[1676]dHex(3)HexNAc(3)Kdn(1),3₁₀-helix,16,735,266507,10221898,0.8349405737297452,0.549272080493619,0.6745029444445451
[1676]dHex(3)HexNAc(3)Kdn(1),IDR,241,510,2659993,7828412,1.3907211092985112,2.7111220707783638e-05,0.00010031151661879945
[1676]dHex(3)HexNAc(3)Kdn(1),PPII-helix,25,726,400860,10087545,0.8665550368360917,0.5421665138143765,0.6681878396177182
[1676]dHex(3)HexNAc(3)Kdn(1),bend,53,698,631730,9856675,1.1847299907830307,0.26509517090189694,0.3843202562819664
[1676]dHex(3)HexNAc(3)Kdn(1),turn,44,707,855538,9632867,0.7007280823547765,0.025468153558564362,0.054160929641828254
[1676]dHex(3)HexNAc(3)Kdn(1),unassigned,101,650,943919,9544486,1.5711796098540725,2.7108374115175236e-05,0.00010031151661879945
[1676]dHex(3)HexNAc(3)Kdn(1),ß-strand,128,623,1238324,9250081,1.5347341915246364,1.1278415621448061e-05,4.3959992490926565e-05
[1676]dHex(3)HexNAc(3)Kdn(1),α-helix,128,623,3340530,7147875,0.4396261280883337,4.338725680299906e-18,4.243971901074965e-17
[1678]Hex(2)HexNAc(3)NeuAc(1)Sulf(1),3₁₀-helix,9,336,266514,10222297,1.0273814012986722,1.0,1.0
[1678]Hex(2)HexNAc(3)NeuAc(1)Sulf(1),IDR,113,232,2660121,7828690,1.4334355240438958,0.0019756877203409903,0.00544995218803949
[1678]Hex(2)HexNAc(3)NeuAc(1)Sulf(1),PPII-helix,7,338,400878,10087933,0.5211602765657193,0.11035779142761824,0.18864642886823527
[1678]Hex(2)HexNAc(3)NeuAc(1)Sulf(1),bend,22,323,631761,9857050,1.0627088702465828,0.8705801085729407,0.9380000072533097
[1678]Hex(2)HexNAc(3)NeuAc(1)Sulf(1),turn,25,320,855557,9633254,0.8796584783363353,0.6034091768314148,0.7228872693913153
[1678]Hex(2)HexNAc(3)NeuAc(1)Sulf(1),unassigned,38,307,943982,9544829,1.2515541948064943,0.2249543423962873,0.33812683905665086
[1678]Hex(2)HexNAc(3)NeuAc(1)Sulf(1),ß-strand,69,276,1238383,9250428,1.8674408482674585,3.6112618691533245e-06,1.5027793890706501e-05
[1678]Hex(2)HexNAc(3)NeuAc(1)Sulf(1),α-helix,58,287,3340600,7148211,0.43243315426029794,2.896925825561595e-09,1.645350752538098e-08
[1679]dHex(2)Hex(2)HexNAc(3)Sulf(1),3₁₀-helix,10,448,266513,10222185,0.8561449997614697,0.7355375755177711,0.834219204929751
[1679]dHex(2)Hex(2)HexNAc(3)Sulf(1),IDR,169,289,2660065,7828633,1.7210066444964267,1.891059809679573e-08,9.974949781223035e-08
[1679]dHex(2)Hex(2)HexNAc(3)Sulf(1),PPII-helix,15,443,400870,10087828,0.852082499344963,0.6251980334608432,0.7423863160118758
[1679]dHex(2)Hex(2)HexNAc(3)Sulf(1),bend,24,434,631759,9856939,0.8628039874885791,0.544410036513467,0.6704673532170193
[1679]dHex(2)Hex(2)HexNAc(3)Sulf(1),turn,31,427,855551,9633147,0.8174404099666223,0.31724257913415177,0.44245851107866124
[1679]dHex(2)Hex(2)HexNAc(3)Sulf(1),unassigned,43,415,943977,9544721,1.0476643939060646,0.8344260116491345,0.9121785625045179
[1679]dHex(2)Hex(2)HexNAc(3)Sulf(1),ß-strand,69,389,1238383,9250315,1.3249546992500194,0.0367340314580904,0.07428275826733052
[1679]dHex(2)Hex(2)HexNAc(3)Sulf(1),α-helix,91,367,3340567,7148131,0.5305760527662027,4.954988266192839e-08,2.5274895191988645e-07
[1680]dHex(2)HexNAc(5),3₁₀-helix,22,1048,266501,10221585,0.8051574201732368,0.36241124601859986,0.49214676121568374
[1680]dHex(2)HexNAc(5),IDR,374,696,2659860,7828226,1.581491781479122,7.1542352541994e-13,5.159537458748889e-12
[1680]dHex(2)HexNAc(5),PPII-helix,42,1028,400843,10087243,1.028144969496242,0.9230590065038868,0.9780326389725765
[1680]dHex(2)HexNAc(5),bend,70,1000,631713,9856373,1.0921828583549809,0.5162389851449154,0.6446359154194028
[1680]dHex(2)HexNAc(5),turn,84,986,855498,9632588,0.9592379622337049,0.7563331259654069,0.8521264212664095
[1680]dHex(2)HexNAc(5),unassigned,145,925,943875,9544211,1.5850823066212816,2.615974924373062e-07,1.2299418014593788e-06
[1680]dHex(2)HexNAc(5),ß-bridge,9,1061,60777,10427309,1.4553254022054358,0.3544137706396201,0.48386008365933164
[1680]dHex(2)HexNAc(5),ß-strand,139,931,1238313,9249773,1.115233385198965,0.24908491208902023,0.366732284061862
[1680]dHex(2)HexNAc(5),α-helix,180,890,3340478,7147608,0.4327475410553335,7.144561694455831e-26,1.0077384533671676e-24
[1681]Hex(2)HexNAc(2)NeuAc(2),3₁₀-helix,18,634,266505,10221999,1.0889644946617971,0.8163665963268054,0.8993242375069403
[1681]Hex(2)HexNAc(2)NeuAc(2),IDR,272,380,2659962,7828542,2.106642109133415,1.2428698804455327e-21,1.4724115103375613e-20
[1681]Hex(2)HexNAc(2)NeuAc(2),PPII-helix,23,629,400862,10087642,0.9201782479900489,0.7719538880202688,0.8664753906861931
[1681]Hex(2)HexNAc(2)NeuAc(2),bend,47,605,631736,9856768,1.2121082067234488,0.2340673901277317,0.34905026109585224
[1681]Hex(2)HexNAc(2)NeuAc(2),turn,53,599,855529,9632975,0.9962647055160129,1.0,1.0
[1681]Hex(2)HexNAc(2)NeuAc(2),unassigned,63,589,943957,9544547,1.0815045830813783,0.6011093175446444,0.7207417080053949
[1681]Hex(2)HexNAc(2)NeuAc(2),ß-strand,68,584,1238384,9250120,0.869737308559613,0.30330232272489255,0.4286359423839749
[1681]Hex(2)HexNAc(2)NeuAc(2),α-helix,102,550,3340556,7147948,0.3968259916231691,9.610415351458908e-19,9.814156156909837e-18
[1682]dHex(2)Hex(2)HexNAc(2)NeuAc(1),3₁₀-helix,20,752,266503,10221881,1.0200955983011168,1.0,1.0
[1682]dHex(2)Hex(2)HexNAc(2)NeuAc(1),IDR,324,448,2659910,7828474,2.1285172175535476,4.348764768919387e-26,6.202456120140333e-25
[1682]dHex(2)Hex(2)HexNAc(2)NeuAc(1),PPII-helix,28,744,400857,10087527,0.9470661929396912,0.8503444820424175,0.9236032600103348
[1682]dHex(2)Hex(2)HexNAc(2)NeuAc(1),bend,47,725,631736,9856648,1.0114710859141074,0.999893232961192,1.0
[1682]dHex(2)Hex(2)HexNAc(2)NeuAc(1),turn,47,725,855535,9632849,0.7299226203083652,0.04191296062008759,0.08304523745679752
[1682]dHex(2)Hex(2)HexNAc(2)NeuAc(1),unassigned,73,699,943947,9544437,1.0559622421152246,0.7040543044488168,0.8074800715443977
[1682]dHex(2)Hex(2)HexNAc(2)NeuAc(1),ß-strand,84,688,1238368,9250016,0.9119764226826365,0.45826483376520066,0.58969260111016
[1682]dHex(2)Hex(2)HexNAc(2)NeuAc(1),α-helix,132,640,3340526,7147858,0.4413214303675529,1.9786964380942925e-18,1.9771475563423596e-17
[1683]dHex(1)Hex(3)HexNAc(3)Sulf(1),3₁₀-helix,10,353,266513,10222280,1.0865623922017358,0.9265488040412422,0.9808326876306143
[1683]dHex(1)Hex(3)HexNAc(3)Sulf(1),IDR,93,270,2660141,7828652,1.0136814886462369,0.9579722315325452,1.0
[1683]dHex(1)Hex(3)HexNAc(3)Sulf(1),PPII-helix,12,351,400873,10087920,0.8603376975903936,0.706906750676281,0.810023758741717
[1683]dHex(1)Hex(3)HexNAc(3)Sulf(1),bend,38,325,631745,9857048,1.8243379552484966,0.0005617323554564136,0.001716460447014032
[1683]dHex(1)Hex(3)HexNAc(3)Sulf(1),turn,33,330,855549,9633244,1.1259722119948712,0.5793450262871842,0.7014787062419641
[1683]dHex(1)Hex(3)HexNAc(3)Sulf(1),unassigned,51,312,943969,9544824,1.6528208186758415,0.0010749000081685623,0.0031434361063623593
[1683]dHex(1)Hex(3)HexNAc(3)Sulf(1),ß-strand,64,299,1238388,9250405,1.5988686900479525,0.0007870402962461516,0.0023500747091420174
[1683]dHex(1)Hex(3)HexNAc(3)Sulf(1),α-helix,56,307,3340602,7148191,0.39032023187176157,2.7487687222711862e-11,1.769888158375369e-10
[1684]dHex(2)Hex(2)HexNAc(2)NeuGc(1),3₁₀-helix,14,555,266509,10222078,0.9675253737015254,1.0,1.0
[1684]dHex(2)Hex(2)HexNAc(2)NeuGc(1),IDR,199,370,2660035,7828552,1.5828707069948633,1.7722496044225987e-07,8.504799323479125e-07
[1684]dHex(2)Hex(2)HexNAc(2)NeuGc(1),PPII-helix,18,551,400867,10087720,0.8220791235360333,0.47775539310938653,0.607273845460923
[1684]dHex(2)Hex(2)HexNAc(2)NeuGc(1),bend,40,529,631743,9856844,1.1797819952310236,0.35693283013944854,0.4862590796937098
[1684]dHex(2)Hex(2)HexNAc(2)NeuGc(1),turn,39,530,855543,9633044,0.8285341987045235,0.2897107374457282,0.41284695704865315
[1684]dHex(2)Hex(2)HexNAc(2)NeuGc(1),unassigned,77,492,943943,9544644,1.5824849438640403,0.00021154080314543985,0.0006910603588359667
[1684]dHex(2)Hex(2)HexNAc(2)NeuGc(1),ß-strand,77,492,1238375,9250212,1.1690285902798465,0.2260424741215499,0.33936279707869266
[1684]dHex(2)Hex(2)HexNAc(2)NeuGc(1),α-helix,91,478,3340567,7148020,0.4073606435711519,6.835930583877733e-16,5.895990128594545e-15
[1685]Hex(2)HexNAc(5),3₁₀-helix,13,725,266510,10221908,0.6877392399068936,0.21921807070179308,0.33077052866529416
[1685]Hex(2)HexNAc(5),IDR,253,485,2659981,7828437,1.535236577168482,3.2477164564228664e-08,1.6716572808966891e-07
[1685]Hex(2)HexNAc(5),PPII-helix,31,707,400854,10087564,1.1034238365022784,0.659553614069863,0.7709891834800184
[1685]Hex(2)HexNAc(5),bend,45,693,631738,9856680,1.0131481022894868,0.9939788586450561,1.0
[1685]Hex(2)HexNAc(5),turn,50,688,855532,9632886,0.8182796079338748,0.19215260925113306,0.29740261377274485
[1685]Hex(2)HexNAc(5),unassigned,100,638,943920,9544498,1.5848830635187456,2.089057804518754e-05,7.886002891645727e-05
[1685]Hex(2)HexNAc(5),ß-strand,129,609,1238323,9250095,1.5822848554569684,2.3727607925063326e-06,1.0079298341545204e-05
[1685]Hex(2)HexNAc(5),α-helix,105,633,3340553,7147865,0.354930698727588,1.3714707665544387e-24,1.8236275349028552e-23
[1686]dHex(1)Hex(3)HexNAc(2)NeuGc(1),3₁₀-helix,6,307,266517,10222326,0.7496139944700315,0.6017018751242216,0.7211947827193135
[1686]dHex(1)Hex(3)HexNAc(2)NeuGc(1),IDR,152,161,2660082,7828761,2.7785340442571047,7.303418490846441e-21,8.195880178958665e-20
[1686]dHex(1)Hex(3)HexNAc(2)NeuGc(1),PPII-helix,7,306,400878,10087965,0.5756625237016514,0.1882927019900731,0.29293800620393456
[1686]dHex(1)Hex(3)HexNAc(2)NeuGc(1),bend,15,298,631768,9857075,0.7853539484250399,0.4257319621751362,0.5580968931620656
[1686]dHex(1)Hex(3)HexNAc(2)NeuGc(1),turn,28,285,855554,9633289,1.1062170160883547,0.6842607425690957,0.7913556855170562
[1686]dHex(1)Hex(3)HexNAc(2)NeuGc(1),unassigned,20,293,944000,9544843,0.690174914675768,0.1297997007937205,0.21637521131333232
[1686]dHex(1)Hex(3)HexNAc(2)NeuGc(1),ß-strand,22,291,1238430,9250413,0.5647020325285481,0.011336264467030167,0.026382391234574306
[1686]dHex(1)Hex(3)HexNAc(2)NeuGc(1),α-helix,55,258,3340603,7148240,0.4561600442803592,8.279630034252915e-08,4.1004646900965453e-07
[1687]Hex(1)HexNAc(3)NeuAc(2),3₁₀-helix,17,604,266506,10222029,1.0795483562786976,0.8541665943027291,0.9271629741729879
[1687]Hex(1)HexNAc(3)NeuAc(2),IDR,187,434,2660047,7828488,1.2680619088676612,0.007469715072177007,0.018257714293219623
[1687]Hex(1)HexNAc(3)NeuAc(2),PPII-helix,31,590,400854,10087681,1.3222537298122745,0.15671982210224483,0.25119673436121087
[1687]Hex(1)HexNAc(3)NeuAc(2),bend,39,582,631744,9856791,1.0455289063324098,0.8533460381563337,0.9266662847354827
[1687]Hex(1)HexNAc(3)NeuAc(2),turn,55,566,855527,9633008,1.0941439393248824,0.5728185738114663,0.6962179571248147
[1687]Hex(1)HexNAc(3)NeuAc(2),unassigned,71,550,943949,9544586,1.3052816239398142,0.04048919706118963,0.08078852684424942
[1687]Hex(1)HexNAc(3)NeuAc(2),ß-strand,87,534,1238365,9250170,1.216967669902917,0.10123385080228253,0.17557745998520877
[1687]Hex(1)HexNAc(3)NeuAc(2),α-helix,112,509,3340546,7147989,0.47083274530805996,2.0468967084063258e-13,1.5103258082547252e-12
[1688]dHex(1)Hex(2)HexNAc(3)NeuAc(1),3₁₀-helix,10,570,266513,10222063,0.6728918986934642,0.2635099291715114,0.38278284448072186
[1688]dHex(1)Hex(2)HexNAc(3)NeuAc(1),IDR,206,374,2660028,7828548,1.6210284192336393,2.4919265109813452e-08,1.2917539863015988e-07
[1688]dHex(1)Hex(2)HexNAc(3)NeuAc(1),PPII-helix,15,565,400870,10087706,0.668084924139554,0.1487533273145825,0.24204413297267627
